date,weekday,state_fips,state_name,state_code,covid,submetric,metric,n_grade,grade,last_updated
2020-03-11,4,26,Michigan,MI,POST,visitations,-0.15578661360687301,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,26,Michigan,MI,POST,total,-0.066864261873438344,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,26,Michigan,MI,POST,travel distance,0.022058089859996317,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,27,Minnesota,MN,POST,visitations,-0.18776898892095609,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,27,Minnesota,MN,POST,total,-0.087139316671972042,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,27,Minnesota,MN,POST,travel distance,0.013490355577012007,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,29,Missouri,MO,POST,visitations,-0.1046514397650111,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,29,Missouri,MO,POST,total,-0.02043229922896652,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,29,Missouri,MO,POST,travel distance,0.063786841307078054,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,28,Mississippi,MS,POST,visitations,-0.0985356203849203,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,28,Mississippi,MS,POST,total,0.0014059413945142277,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,28,Mississippi,MS,POST,travel distance,0.10134750317394875,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,30,Montana,MT,POST,visitations,-0.069960571627713963,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,30,Montana,MT,POST,total,-0.07250832830473,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,30,Montana,MT,POST,travel distance,-0.075056084981746055,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,37,North Carolina,NC,POST,visitations,-0.16678235346482342,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,37,North Carolina,NC,POST,total,-0.06194929521467997,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,37,North Carolina,NC,POST,travel distance,0.042883763035463485,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,38,North Dakota,ND,POST,visitations,-0.12270331220417537,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,38,North Dakota,ND,POST,total,-0.065509857391876342,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,38,North Dakota,ND,POST,travel distance,-0.0083164025795773155,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,31,Nebraska,NE,POST,visitations,-0.15923817314511329,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,31,Nebraska,NE,POST,total,-0.077331070017604642,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,31,Nebraska,NE,POST,travel distance,0.004576033109904014,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,33,New Hampshire,NH,POST,visitations,-0.13533863966657642,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,33,New Hampshire,NH,POST,total,-0.087277353061445878,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,33,New Hampshire,NH,POST,travel distance,-0.039216066456315334,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,34,New Jersey,NJ,POST,visitations,-0.17934513696233376,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,34,New Jersey,NJ,POST,total,-0.11112156879053194,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,34,New Jersey,NJ,POST,travel distance,-0.042898000618730107,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,35,New Mexico,NM,POST,visitations,-0.11731703368176835,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,35,New Mexico,NM,POST,total,-0.034235359441094765,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,35,New Mexico,NM,POST,travel distance,0.048846314799578815,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,32,Nevada,NV,POST,visitations,-0.14380958149805709,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,32,Nevada,NV,POST,total,-0.048446733861721304,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,32,Nevada,NV,POST,travel distance,0.046916113774614479,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,36,New York,NY,POST,visitations,-0.18688311520002271,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,36,New York,NY,POST,total,-0.11380764365818273,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,36,New York,NY,POST,travel distance,-0.040732172116342745,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,39,Ohio,OH,POST,visitations,-0.18431097871788868,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,39,Ohio,OH,POST,total,-0.084019811348562012,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,39,Ohio,OH,POST,travel distance,0.016271356020764658,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,40,Oklahoma,OK,POST,visitations,-0.092923560313609377,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,40,Oklahoma,OK,POST,total,-0.017284148346279976,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,40,Oklahoma,OK,POST,travel distance,0.058355263621049425,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,41,Oregon,OR,POST,visitations,-0.11339545974817393,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,41,Oregon,OR,POST,total,-0.068957082089231861,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,41,Oregon,OR,POST,travel distance,-0.024518704430289796,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,42,Pennsylvania,PA,POST,visitations,-0.16379005986923972,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,42,Pennsylvania,PA,POST,total,-0.0819044300451437,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,42,Pennsylvania,PA,POST,travel distance,-1.880022104766699e-05,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,44,Rhode Island,RI,POST,visitations,-0.22146549654505912,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,44,Rhode Island,RI,POST,total,-0.13238674836953662,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,44,Rhode Island,RI,POST,travel distance,-0.043308000194014096,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,45,South Carolina,SC,POST,visitations,-0.15606729593371005,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,45,South Carolina,SC,POST,total,-0.055531701213408322,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,45,South Carolina,SC,POST,travel distance,0.045003893506893412,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,46,South Dakota,SD,POST,visitations,-0.14464439834384804,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,46,South Dakota,SD,POST,total,-0.06989352228005577,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,46,South Dakota,SD,POST,travel distance,0.004857353783736508,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,47,Tennessee,TN,POST,visitations,-0.13900277016934526,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,47,Tennessee,TN,POST,total,-0.054409063117886396,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,47,Tennessee,TN,POST,travel distance,0.030184643933572466,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,48,Texas,TX,POST,visitations,-0.10466872480993529,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,48,Texas,TX,POST,total,0.020055408938843063,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,48,Texas,TX,POST,travel distance,0.14477954268762142,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,49,Utah,UT,POST,visitations,-0.1332189315054022,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,49,Utah,UT,POST,total,-0.075510121861711091,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,49,Utah,UT,POST,travel distance,-0.017801312218019973,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,51,Virginia,VA,POST,visitations,-0.16345474962130152,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,51,Virginia,VA,POST,total,-0.0775754617242187,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,51,Virginia,VA,POST,travel distance,0.0083038261728641261,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,50,Vermont,VT,POST,visitations,-0.20741099697693335,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,50,Vermont,VT,POST,total,-0.13732207458811665,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,50,Vermont,VT,POST,travel distance,-0.067233152199299956,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,53,Washington,WA,POST,visitations,-0.18519606932618096,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,53,Washington,WA,POST,total,-0.14184795804188671,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,53,Washington,WA,POST,travel distance,-0.098499846757592477,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,55,Wisconsin,WI,POST,visitations,-0.12557662287065066,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,55,Wisconsin,WI,POST,total,-0.056660765332988153,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,55,Wisconsin,WI,POST,travel distance,0.012255092204674349,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,54,West Virginia,WV,POST,visitations,-0.14323576192323811,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,54,West Virginia,WV,POST,total,-0.061001497246007688,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,54,West Virginia,WV,POST,travel distance,0.021232767431222741,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,56,Wyoming,WY,POST,visitations,-0.11569925011726531,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-11,4,56,Wyoming,WY,POST,total,-0.067425935823720862,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-11,4,56,Wyoming,WY,POST,travel distance,-0.019152621530176415,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,02,Alaska,AK,POST,visitations,-0.033100906474979166,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,02,Alaska,AK,POST,total,-0.045950927684423583,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,02,Alaska,AK,POST,travel distance,-0.058800948893868,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,01,Alabama,AL,POST,visitations,-0.029641309779749391,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,01,Alabama,AL,POST,total,-0.0030725958132177249,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,01,Alabama,AL,POST,travel distance,0.023496118153313941,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,05,Arkansas,AR,POST,visitations,-0.0074727814914309857,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,05,Arkansas,AR,POST,total,0.00054940529147757666,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,05,Arkansas,AR,POST,travel distance,0.008571592074386139,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,04,Arizona,AZ,POST,visitations,-0.072740407819233716,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,04,Arizona,AZ,POST,total,-0.02156921416478777,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,04,Arizona,AZ,POST,travel distance,0.029601979489658172,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,06,California,CA,POST,visitations,-0.10767755091114001,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,06,California,CA,POST,total,-0.077034341666568446,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,06,California,CA,POST,travel distance,-0.046391132421996883,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,08,Colorado,CO,POST,visitations,-0.025504278824763773,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,08,Colorado,CO,POST,total,0.0029453985729655675,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,08,Colorado,CO,POST,travel distance,0.031395075970694908,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,09,Connecticut,CT,POST,visitations,-0.072997755807438322,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,09,Connecticut,CT,POST,total,-0.062480620312531723,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,09,Connecticut,CT,POST,travel distance,-0.051963484817625125,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,11,District of Columbia,DC,POST,visitations,-0.053421696964722931,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,11,District of Columbia,DC,POST,total,-0.0072904469262082931,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,11,District of Columbia,DC,POST,travel distance,0.038840803112306345,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,10,Delaware,DE,POST,visitations,-0.077705995712860049,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,10,Delaware,DE,POST,total,-0.053857402191526405,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,10,Delaware,DE,POST,travel distance,-0.030008808670192764,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,12,Florida,FL,POST,visitations,-0.044457380579605139,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,12,Florida,FL,POST,total,-0.022015238569009828,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,12,Florida,FL,POST,travel distance,0.00042690344158548548,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,13,Georgia,GA,POST,visitations,-0.069612831003331432,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,13,Georgia,GA,POST,total,-0.040012962250045046,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,13,Georgia,GA,POST,travel distance,-0.010413093496758665,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,15,Hawaii,HI,POST,visitations,-0.098327300730995146,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,15,Hawaii,HI,POST,total,0.046411835675504394,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,15,Hawaii,HI,POST,travel distance,0.19115097208200393,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,19,Iowa,IA,POST,visitations,-0.020143821397027573,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,19,Iowa,IA,POST,total,-0.019120193556963996,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,19,Iowa,IA,POST,travel distance,-0.018096565716900423,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,16,Idaho,ID,POST,visitations,-0.065799672466508266,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,16,Idaho,ID,POST,total,-0.0843718930398879,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,16,Idaho,ID,POST,travel distance,-0.10294411361326755,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,17,Illinois,IL,POST,visitations,-0.05450710232071157,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,17,Illinois,IL,POST,total,-0.033089927176582934,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,17,Illinois,IL,POST,travel distance,-0.011672752032454293,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,18,Indiana,IN,POST,visitations,-0.071092871388098125,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,18,Indiana,IN,POST,total,-0.047882489442007278,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,18,Indiana,IN,POST,travel distance,-0.024672107495916435,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,20,Kansas,KS,POST,visitations,-0.038952657741960182,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,20,Kansas,KS,POST,total,-0.011781761851310312,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,20,Kansas,KS,POST,travel distance,0.015389134039339558,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,21,Kentucky,KY,POST,visitations,-0.040495219741388526,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,21,Kentucky,KY,POST,total,-0.033892999933784328,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,21,Kentucky,KY,POST,travel distance,-0.027290780126180126,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,22,Louisiana,LA,POST,visitations,-0.033397503897697189,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,22,Louisiana,LA,POST,total,-0.016796559518336512,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,22,Louisiana,LA,POST,travel distance,-0.00019561513897583158,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,25,Massachusetts,MA,POST,visitations,-0.089223571067161292,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,25,Massachusetts,MA,POST,total,-0.08130684250251824,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,25,Massachusetts,MA,POST,travel distance,-0.0733901139378752,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,24,Maryland,MD,POST,visitations,-0.066257916591229121,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,24,Maryland,MD,POST,total,-0.050260493757410776,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,24,Maryland,MD,POST,travel distance,-0.034263070923592438,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,23,Maine,ME,POST,visitations,-0.031014570932034857,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,23,Maine,ME,POST,total,-0.060071614352727863,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,23,Maine,ME,POST,travel distance,-0.089128657773420869,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,26,Michigan,MI,POST,visitations,-0.028015006034328237,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,26,Michigan,MI,POST,total,-0.025054874292818455,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,26,Michigan,MI,POST,travel distance,-0.022094742551308676,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,27,Minnesota,MN,POST,visitations,-0.0899090874676173,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,27,Minnesota,MN,POST,total,-0.06507393522220184,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,27,Minnesota,MN,POST,travel distance,-0.040238782976786368,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,29,Missouri,MO,POST,visitations,-0.040973332699827454,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,29,Missouri,MO,POST,total,-0.013901944449092278,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,29,Missouri,MO,POST,travel distance,0.013169443801642897,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,28,Mississippi,MS,POST,visitations,-0.0054412745769695774,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,28,Mississippi,MS,POST,total,0.017126596221233994,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,28,Mississippi,MS,POST,travel distance,0.039694467019437567,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,30,Montana,MT,POST,visitations,-0.029919817420923856,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,30,Montana,MT,POST,total,-0.06267901667666341,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,30,Montana,MT,POST,travel distance,-0.095438215932402967,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,37,North Carolina,NC,POST,visitations,-0.056428969950006104,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,37,North Carolina,NC,POST,total,-0.01751827429973531,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,37,North Carolina,NC,POST,travel distance,0.021392421350535484,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,38,North Dakota,ND,POST,visitations,-0.056366896436015772,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,38,North Dakota,ND,POST,total,-0.08119212848343392,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,38,North Dakota,ND,POST,travel distance,-0.10601736053085206,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,31,Nebraska,NE,POST,visitations,-0.1007060866076442,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,31,Nebraska,NE,POST,total,-0.083649188273119138,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,31,Nebraska,NE,POST,travel distance,-0.066592289938594076,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,33,New Hampshire,NH,POST,visitations,-0.019811028337905882,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,33,New Hampshire,NH,POST,total,-0.037353322893566805,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,33,New Hampshire,NH,POST,travel distance,-0.054895617449227725,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,34,New Jersey,NJ,POST,visitations,-0.066486719109651232,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,34,New Jersey,NJ,POST,total,-0.053073947539294057,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,34,New Jersey,NJ,POST,travel distance,-0.039661175968936882,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,35,New Mexico,NM,POST,visitations,0.045426999661241578,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,35,New Mexico,NM,POST,total,0.0602626438091414,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,35,New Mexico,NM,POST,travel distance,0.07509828795704121,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,32,Nevada,NV,POST,visitations,-0.09063601243720347,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,32,Nevada,NV,POST,total,-0.039879007974592366,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,32,Nevada,NV,POST,travel distance,0.010877996488018741,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,36,New York,NY,POST,visitations,-0.090135788778887491,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,36,New York,NY,POST,total,-0.080692970302759376,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,36,New York,NY,POST,travel distance,-0.071250151826631247,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,39,Ohio,OH,POST,visitations,-0.066691880892889813,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,39,Ohio,OH,POST,total,-0.046309771353538053,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,39,Ohio,OH,POST,travel distance,-0.025927661814186292,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,40,Oklahoma,OK,POST,visitations,-0.030449670078982246,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,40,Oklahoma,OK,POST,total,-0.0071378370862293442,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,40,Oklahoma,OK,POST,travel distance,0.016173995906523558,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,41,Oregon,OR,POST,visitations,-0.055996080791863,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,41,Oregon,OR,POST,total,-0.035758335073452968,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,41,Oregon,OR,POST,travel distance,-0.015520589355042941,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,42,Pennsylvania,PA,POST,visitations,-0.072133520688690916,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,42,Pennsylvania,PA,POST,total,-0.047863126002860745,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,42,Pennsylvania,PA,POST,travel distance,-0.023592731317030571,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,44,Rhode Island,RI,POST,visitations,-0.09350073484371263,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,44,Rhode Island,RI,POST,total,-0.064936579790633428,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,44,Rhode Island,RI,POST,travel distance,-0.036372424737554226,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,45,South Carolina,SC,POST,visitations,-0.046557829342755645,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,45,South Carolina,SC,POST,total,-0.0062200206606132652,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,45,South Carolina,SC,POST,travel distance,0.034117788021529115,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,46,South Dakota,SD,POST,visitations,-0.032999449326453108,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,46,South Dakota,SD,POST,total,-0.04798939170644137,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,46,South Dakota,SD,POST,travel distance,-0.062979334086429639,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,47,Tennessee,TN,POST,visitations,-0.050583291139277606,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,47,Tennessee,TN,POST,total,-0.024653811658117707,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,47,Tennessee,TN,POST,travel distance,0.0012756678230421892,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,48,Texas,TX,POST,visitations,-0.0087357491557396843,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,48,Texas,TX,POST,total,0.048298295419316482,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,48,Texas,TX,POST,travel distance,0.10533233999437265,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,49,Utah,UT,POST,visitations,-0.058209265587849134,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,49,Utah,UT,POST,total,-0.056221866646995911,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,49,Utah,UT,POST,travel distance,-0.054234467706142694,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,51,Virginia,VA,POST,visitations,-0.072371939526274673,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,51,Virginia,VA,POST,total,-0.037927101086250026,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,51,Virginia,VA,POST,travel distance,-0.0034822626462253791,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,50,Vermont,VT,POST,visitations,-0.10671885854241658,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,50,Vermont,VT,POST,total,-0.12846282989009683,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,50,Vermont,VT,POST,travel distance,-0.1502068012377771,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,53,Washington,WA,POST,visitations,-0.13077341077901458,1,F,2020-04-01 16:30:12.877678 UTC
2020-03-10,3,53,Washington,WA,POST,total,-0.11826151258582246,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,53,Washington,WA,POST,travel distance,-0.10574961439263032,1,F,2020-03-30 09:45:31.219313 UTC
2020-03-10,3,55,Wisconsin,WI,POST,visitations,-0.051377843892324221,1,F,2020-04-01 16:30:12.877678 UTC
